source	name	p_value	intersection_size	effective_domain_size	precision	recall
GO:MF	chromatin binding	1.0	2	20246	0.4	0.0031446540880503146
GO:MF	nucleic acid binding	1.0	4	20246	0.8	0.0007362414872078042
GO:MF	molecular_function	1.0	5	20246	1.0	0.0002469623629358886
GO:MF	virus receptor activity	1.0	1	20246	0.2	0.012658227848101266
GO:MF	DNA-binding transcription activator activity, RNA polymerase II-specific	1.0	1	20246	0.2	0.0020876826722338203
GO:MF	DNA-binding transcription repressor activity, RNA polymerase II-specific	1.0	1	20246	0.2	0.003703703703703704
GO:MF	RNA binding	1.0	2	20246	0.4	0.0006470397929472663
GO:MF	DNA-binding transcription repressor activity	1.0	1	20246	0.2	0.0035714285714285713
GO:MF	basal RNA polymerase II transcription machinery binding	1.0	1	20246	0.2	0.016666666666666666
GO:MF	basal transcription machinery binding	1.0	1	20246	0.2	0.016666666666666666
GO:MF	RNA polymerase II general transcription initiation factor binding	1.0	1	20246	0.2	0.041666666666666664
GO:MF	transcription regulatory region nucleic acid binding	1.0	2	20246	0.4	0.0013458950201884253
GO:MF	core promoter sequence-specific DNA binding	1.0	1	20246	0.2	0.023809523809523808
GO:MF	cis-regulatory region sequence-specific DNA binding	1.0	1	20246	0.2	0.0008291873963515755
GO:MF	DNA-binding transcription factor activity, RNA polymerase II-specific	1.0	1	20246	0.2	0.0007352941176470588
GO:MF	RNA polymerase II cis-regulatory region sequence-specific DNA binding	1.0	1	20246	0.2	0.0008453085376162299
GO:MF	RNA polymerase II transcription regulatory region sequence-specific DNA binding	1.0	1	20246	0.2	0.0007209805335255948
GO:MF	transcription cis-regulatory region binding	1.0	2	20246	0.4	0.0013468013468013469
GO:MF	DNA-binding transcription activator activity	1.0	2	20246	0.4	0.00411522633744856
GO:MF	mRNA binding	1.0	1	20246	0.2	0.002570694087403599
GO:MF	mRNA 3'-UTR binding	1.0	1	20246	0.2	0.008771929824561403
GO:MF	actin binding	1.0	1	20246	0.2	0.0022624434389140274
GO:MF	transcription factor binding	1.0	1	20246	0.2	0.001669449081803005
GO:MF	ATP-dependent activity, acting on DNA	1.0	1	20246	0.2	0.008064516129032258
GO:MF	N-acetyltransferase activity	1.0	1	20246	0.2	0.014285714285714285
GO:MF	enzyme activator activity	1.0	2	20246	0.4	0.003278688524590164
GO:MF	ATP binding	1.0	1	20246	0.2	0.0006596306068601583
GO:MF	calmodulin binding	1.0	1	20246	0.2	0.004807692307692308
GO:MF	protein binding	1.0	5	20246	1.0	0.00033062223103881507
GO:MF	copper ion binding	1.0	1	20246	0.2	0.01639344262295082
GO:MF	binding	1.0	5	20246	1.0	0.0002702994918369553
GO:MF	integrin binding	1.0	1	20246	0.2	0.006329113924050633
GO:MF	signaling receptor binding	1.0	2	20246	0.4	0.0013149243918474688
GO:MF	transmembrane signaling receptor activity	1.0	1	20246	0.2	0.0007651109410864575
GO:MF	ubiquitin-protein transferase activity	1.0	2	20246	0.4	0.004123711340206186
GO:MF	protein tyrosine phosphatase activity	1.0	1	20246	0.2	0.009615384615384616
GO:MF	protein serine/threonine phosphatase activity	1.0	1	20246	0.2	0.007575757575757576
GO:MF	phosphoprotein phosphatase activity	1.0	1	20246	0.2	0.0036101083032490976
GO:MF	transmembrane receptor protein tyrosine kinase activity	1.0	1	20246	0.2	0.012345679012345678
GO:MF	protein tyrosine kinase activity	1.0	1	20246	0.2	0.00546448087431694
GO:MF	MAP kinase kinase kinase activity	1.0	1	20246	0.2	0.038461538461538464
GO:MF	protein serine/threonine kinase activity	1.0	1	20246	0.2	0.0017953321364452424
GO:MF	protein kinase activity	1.0	1	20246	0.2	0.001272264631043257
GO:MF	histone deacetylase activity	1.0	1	20246	0.2	0.03571428571428571
GO:MF	histone acetyltransferase activity	1.0	1	20246	0.2	0.022222222222222223
GO:MF	lipid binding	1.0	1	20246	0.2	0.0011668611435239206
GO:CC	somatodendritic compartment	1.0	1	22149	0.2	0.0011627906976744186
GO:MF	protein heterodimerization activity	1.0	1	20246	0.2	0.0027548209366391185
GO:MF	cell adhesion molecule binding	1.0	1	20246	0.2	0.0017730496453900709
GO:CC	transcription repressor complex	1.0	1	22149	0.2	0.012658227848101266
GO:CC	nuclear matrix	1.0	1	22149	0.2	0.007751937984496124
GO:CC	basolateral plasma membrane	1.0	1	22149	0.2	0.0038461538461538464
GO:CC	membrane	1.0	4	22149	0.8	0.000401888877725309
GO:CC	postsynaptic density	1.0	1	22149	0.2	0.0028011204481792717
GO:CC	vesicle membrane	1.0	1	22149	0.2	0.0007867820613690008
GO:CC	endomembrane system	1.0	3	22149	0.6	0.0006157635467980296
GO:CC	endosome membrane	1.0	1	22149	0.2	0.001718213058419244
GO:CC	cell surface	1.0	1	22149	0.2	0.0010940919037199124
GO:CC	basal plasma membrane	1.0	1	22149	0.2	0.003424657534246575
GO:CC	cell junction	1.0	2	22149	0.4	0.0008329862557267805
GO:CC	cytoplasmic side of plasma membrane	1.0	1	22149	0.2	0.006060606060606061
GO:CC	plasma membrane	1.0	3	22149	0.6	0.0005114217524718718
GO:CC	cytoskeleton	1.0	3	22149	0.6	0.0012126111560226355
GO:CC	cytosol	1.0	3	22149	0.6	0.0005421033610408384
GO:CC	centrosome	1.0	2	22149	0.4	0.002680965147453083
GO:CC	Golgi apparatus	1.0	1	22149	0.2	0.0006027727546714888
GO:CC	endoplasmic reticulum membrane	1.0	1	22149	0.2	0.0008110300081103001
GO:CC	endoplasmic reticulum	1.0	2	22149	0.4	0.0009546539379474941
GO:CC	multivesicular body	1.0	1	22149	0.2	0.014492753623188406
GO:CC	late endosome	1.0	1	22149	0.2	0.003115264797507788
GO:CC	early endosome	1.0	1	22149	0.2	0.00228310502283105
GO:CC	focal adhesion	1.0	1	22149	0.2	0.002347417840375587
GO:CC	cell-substrate junction	1.0	1	22149	0.2	0.0022935779816513763
GO:CC	coated vesicle	1.0	1	22149	0.2	0.0031446540880503146
GO:CC	clathrin-coated vesicle	1.0	1	22149	0.2	0.004545454545454545
GO:CC	protein-containing complex	1.0	4	22149	0.8	0.0005027652086475615
GO:CC	ruffle membrane	1.0	1	22149	0.2	0.009900990099009901
GO:CC	asymmetric synapse	1.0	1	22149	0.2	0.002680965147453083
GO:CC	organelle subcompartment	1.0	1	22149	0.2	0.0006402048655569782
GO:CC	vesicle lumen	1.0	1	22149	0.2	0.00303951367781155
GO:CC	vesicle	1.0	2	22149	0.4	0.0004959087527894868
GO:CC	nuclear lumen	1.0	4	22149	0.8	0.0007220216606498195
GO:CC	organelle envelope	1.0	1	22149	0.2	0.0007524454477050414
GO:CC	nuclear membrane	1.0	1	22149	0.2	0.003115264797507788
GO:CC	early endosome membrane	1.0	1	22149	0.2	0.005050505050505051
GO:CC	cytoplasmic vesicle	1.0	2	22149	0.4	0.000782472613458529
GO:CC	leading edge membrane	1.0	1	22149	0.2	0.005494505494505495
GO:CC	cell projection membrane	1.0	1	22149	0.2	0.002777777777777778
GO:CC	cell leading edge	1.0	1	22149	0.2	0.0023094688221709007
GO:CC	organelle membrane	1.0	1	22149	0.2	0.0002602811035918792
GO:CC	clathrin-coated endocytic vesicle membrane	1.0	1	22149	0.2	0.013888888888888888
GO:CC	endocytic vesicle membrane	1.0	1	22149	0.2	0.004878048780487805
GO:CC	clathrin-coated vesicle membrane	1.0	1	22149	0.2	0.007407407407407408
GO:CC	coated vesicle membrane	1.0	1	22149	0.2	0.005
GO:CC	cytoplasmic vesicle membrane	1.0	1	22149	0.2	0.0007987220447284345
GO:CC	dendrite	1.0	1	22149	0.2	0.0015772870662460567
GO:CC	secretory granule	1.0	1	22149	0.2	0.0011025358324145535
GO:CC	endocytic vesicle	1.0	1	22149	0.2	0.002849002849002849
GO:CC	endosome	1.0	1	22149	0.2	0.0009233610341643582
GO:MF	protein dimerization activity	1.0	1	20246	0.2	0.0008880994671403197
GO:CC	mitochondrial matrix	1.0	1	22149	0.2	0.0019455252918287938
GO:CC	cytoplasm	1.0	5	22149	1.0	0.00039913786221760996
GO:MF	DNA-binding transcription factor binding	1.0	1	20246	0.2	0.0020491803278688526
GO:MF	general transcription initiation factor binding	1.0	1	20246	0.2	0.018867924528301886
GO:MF	exogenous protein binding	1.0	1	20246	0.2	0.0125
GO:MF	transcription regulator activity	1.0	2	20246	0.4	0.0010235414534288639
GO:MF	catalytic activity, acting on DNA	1.0	1	20246	0.2	0.0038461538461538464
GO:MF	nucleic acid conformation isomerase activity	1.0	1	20246	0.2	0.005917159763313609
GO:MF	macromolecular conformation isomerase activity	1.0	1	20246	0.2	0.0034482758620689655
GO:MF	molecular function regulator activity	1.0	3	20246	0.6	0.001366742596810934
GO:MF	disordered domain specific binding	1.0	1	20246	0.2	0.034482758620689655
GO:MF	carbohydrate derivative binding	1.0	1	20246	0.2	0.0003943217665615142
GO:MF	catalytic activity, acting on a nucleic acid	1.0	1	20246	0.2	0.0015503875968992248
GO:MF	14-3-3 protein binding	1.0	1	20246	0.2	0.030303030303030304
GO:MF	protein-lysine-acetyltransferase activity	1.0	1	20246	0.2	0.02040816326530612
GO:MF	RNA polymerase II-specific DNA-binding transcription factor binding	1.0	1	20246	0.2	0.0028735632183908046
GO:MF	molecular adaptor activity	1.0	2	20246	0.4	0.0016501650165016502
GO:MF	molecular transducer activity	1.0	1	20246	0.2	0.0004870920603994155
GO:MF	ubiquitin-protein transferase regulator activity	1.0	1	20246	0.2	0.030303030303030304
GO:MF	phosphatidylinositol phosphate phosphatase activity	1.0	1	20246	0.2	0.03225806451612903
GO:MF	protein phosphatase 2A binding	1.0	1	20246	0.2	0.03333333333333333
GO:MF	ATPase binding	1.0	1	20246	0.2	0.011904761904761904
GO:MF	protein-folding chaperone binding	1.0	1	20246	0.2	0.007462686567164179
GO:MF	actin filament binding	1.0	1	20246	0.2	0.004784688995215311
GO:MF	RNA polymerase binding	1.0	1	20246	0.2	0.017241379310344827
GO:MF	ATP-dependent activity	1.0	1	20246	0.2	0.001597444089456869
GO:MF	molecular condensate scaffold activity	1.0	1	20246	0.2	0.022222222222222223
GO:MF	histone modifying activity	1.0	1	20246	0.2	0.00510204081632653
GO:CC	nucleolus	1.0	1	22149	0.2	0.0005042864346949068
GO:CC	chromosome	1.0	3	22149	0.6	0.0014992503748125937
GO:CC	transcription regulator complex	1.0	1	22149	0.2	0.0019120458891013384
GO:CC	replication fork	1.0	1	22149	0.2	0.013333333333333334
GO:CC	nucleoplasm	1.0	4	22149	0.8	0.0009400705052878966
GO:CC	nuclear envelope	1.0	1	22149	0.2	0.0019267822736030828
GO:CC	nucleus	1.0	5	22149	1.0	0.0004961301845604287
GO:CC	intracellular anatomical structure	1.0	5	22149	1.0	0.00027864467231386537
GO:CC	extracellular space	1.0	1	22149	0.2	0.00030165912518853697
GO:CC	extracellular region	1.0	2	22149	0.4	0.0004697040864255519
GO:CC	cellular_component	1.0	5	22149	1.0	0.00022574382590636146
GO:CC	ruffle	1.0	1	22149	0.2	0.005434782608695652
GO:CC	male germ cell nucleus	1.0	1	22149	0.2	0.01818181818181818
GO:CC	sex chromosome	1.0	1	22149	0.2	0.030303030303030304
GO:CC	chromatin	1.0	1	22149	0.2	0.0007122507122507123
GO:CC	chromosome, telomeric region	1.0	1	22149	0.2	0.005847953216374269
GO:CC	Golgi membrane	1.0	1	22149	0.2	0.0014534883720930232
GO:MF	promoter-specific chromatin binding	1.0	1	20246	0.2	0.014705882352941176
GO:MF	sequence-specific double-stranded DNA binding	1.0	2	20246	0.4	0.001292824822236587
GO:MF	protein tyrosine kinase binding	1.0	1	20246	0.2	0.007874015748031496
GO:MF	heterocyclic compound binding	1.0	1	20246	0.2	0.00039093041438623924
GO:MF	nucleoside phosphate binding	1.0	1	20246	0.2	0.00041254125412541255
GO:MF	deacylase activity	1.0	1	20246	0.2	0.013513513513513514
GO:CC	mitochondrion	1.0	1	22149	0.2	0.0005422993492407809
GO:BP	negative regulation of DNA-templated transcription	1.0	2	21026	0.4	0.0015625
GO:BP	axonogenesis	1.0	1	21026	0.2	0.0021598272138228943
GO:BP	sensory organ development	1.0	1	21026	0.2	0.0016025641025641025
GO:BP	miRNA processing	1.0	1	21026	0.2	0.022222222222222223
GO:BP	miRNA-mediated post-transcriptional gene silencing	1.0	1	21026	0.2	0.001658374792703151
GO:BP	regulatory ncRNA-mediated post-transcriptional gene silencing	1.0	1	21026	0.2	0.0016207455429497568
GO:BP	social behavior	1.0	1	21026	0.2	0.01818181818181818
GO:BP	regulation of tube size	1.0	1	21026	0.2	0.006578947368421052
GO:BP	cardiocyte differentiation	1.0	1	21026	0.2	0.006622516556291391
GO:BP	response to endoplasmic reticulum stress	1.0	1	21026	0.2	0.003703703703703704
GO:BP	nucleobase-containing compound biosynthetic process	1.0	5	21026	1.0	0.0007066139061616733
GO:BP	cellular response to UV	1.0	1	21026	0.2	0.011111111111111112
GO:BP	cellular response to reactive oxygen species	1.0	1	21026	0.2	0.006802721088435374
GO:BP	tube morphogenesis	1.0	2	21026	0.4	0.0022753128555176336
GO:BP	cellular response to oxidative stress	1.0	2	21026	0.4	0.008097165991902834
GO:BP	protein localization to chromosome	1.0	1	21026	0.2	0.007936507936507936
GO:BP	glial cell apoptotic process	1.0	1	21026	0.2	0.058823529411764705
GO:BP	response to type II interferon	1.0	1	21026	0.2	0.008130081300813009
GO:BP	cell junction organization	1.0	1	21026	0.2	0.001199040767386091
GO:BP	cell junction assembly	1.0	1	21026	0.2	0.0019880715705765406
GO:BP	regulation of amide metabolic process	1.0	1	21026	0.2	0.014925373134328358
GO:BP	response to cytokine	1.0	2	21026	0.4	0.0021119324181626186
GO:BP	response to lipid	1.0	2	21026	0.4	0.002150537634408602
GO:BP	positive regulation of kinase activity	1.0	1	21026	0.2	0.003937007874015748
GO:BP	negative regulation of kinase activity	1.0	1	21026	0.2	0.006896551724137931
GO:BP	protein localization to nucleus	1.0	1	21026	0.2	0.0031446540880503146
GO:BP	synaptic transmission, glutamatergic	1.0	1	21026	0.2	0.009174311926605505
GO:BP	multicellular organism growth	1.0	1	21026	0.2	0.00625
GO:BP	organ growth	1.0	1	21026	0.2	0.006097560975609756
GO:BP	negative regulation of epidermal growth factor receptor signaling pathway	1.0	1	21026	0.2	0.038461538461538464
GO:BP	regulation of epidermal growth factor receptor signaling pathway	1.0	1	21026	0.2	0.016129032258064516
GO:BP	epigenetic regulation of gene expression	1.0	2	21026	0.4	0.006688963210702341
GO:BP	positive regulation of locomotion	1.0	1	21026	0.2	0.001658374792703151
GO:BP	negative regulation of locomotion	1.0	1	21026	0.2	0.003067484662576687
GO:BP	regulation of locomotion	1.0	2	21026	0.4	0.0018744142455482662
GO:BP	locomotion	1.0	2	21026	0.4	0.0015936254980079682
GO:BP	ERBB2-EGFR signaling pathway	1.0	1	21026	0.2	0.125
GO:BP	ERBB2 signaling pathway	1.0	1	21026	0.2	0.043478260869565216
GO:BP	ERBB signaling pathway	1.0	1	21026	0.2	0.007751937984496124
GO:BP	peptidyl-tyrosine autophosphorylation	1.0	1	21026	0.2	0.0625
GO:BP	non-canonical NF-kappaB signal transduction	1.0	1	21026	0.2	0.00819672131147541
GO:BP	cellular response to decreased oxygen levels	1.0	1	21026	0.2	0.006711409395973154
GO:BP	response to decreased oxygen levels	1.0	1	21026	0.2	0.0031645569620253164
GO:BP	protein modification process	1.0	4	21026	0.8	0.0014054813773717498
GO:BP	homologous recombination	1.0	1	21026	0.2	0.014705882352941176
GO:BP	positive regulation of mitochondrial membrane permeability	1.0	1	21026	0.2	0.023809523809523808
GO:BP	establishment of protein localization to extracellular region	1.0	1	21026	0.2	0.002617801047120419
GO:BP	wound healing, spreading of epidermal cells	1.0	1	21026	0.2	0.038461538461538464
GO:BP	regulation of tube diameter	1.0	1	21026	0.2	0.006622516556291391
GO:BP	tube development	1.0	2	21026	0.4	0.0018165304268846503
GO:BP	segmentation	1.0	1	21026	0.2	0.009259259259259259
GO:BP	exocrine system development	1.0	1	21026	0.2	0.02040816326530612
GO:BP	regulation of mammary gland epithelial cell proliferation	1.0	1	21026	0.2	0.058823529411764705
GO:BP	wound healing	1.0	1	21026	0.2	0.0023094688221709007
GO:BP	mammary gland epithelial cell proliferation	1.0	1	21026	0.2	0.03571428571428571
GO:BP	protein localization to organelle	1.0	2	21026	0.4	0.0016542597187758478
GO:BP	multicellular organismal process	1.0	5	21026	1.0	0.0006828735318219066
GO:BP	regulation of cytokinesis	1.0	1	21026	0.2	0.010638297872340425
GO:BP	protein modification by small protein conjugation	1.0	2	21026	0.4	0.0023446658851113715
GO:BP	response to estradiol	1.0	1	21026	0.2	0.008264462809917356
GO:BP	axon ensheathment in central nervous system	1.0	1	21026	0.2	0.04
GO:BP	negative regulation of telomere maintenance via telomerase	1.0	1	21026	0.2	0.045454545454545456
GO:BP	regulation of telomere maintenance via telomerase	1.0	1	21026	0.2	0.021739130434782608
GO:BP	negative regulation of telomere maintenance	1.0	1	21026	0.2	0.02564102564102564
GO:BP	regulation of telomere maintenance	1.0	1	21026	0.2	0.008928571428571428
GO:BP	negative regulation of response to external stimulus	1.0	1	21026	0.2	0.002577319587628866
GO:BP	developmental process	1.0	5	21026	1.0	0.0007630093087135663
GO:BP	regulation of response to external stimulus	1.0	1	21026	0.2	0.0009242144177449168
GO:BP	response to corticosteroid	1.0	1	21026	0.2	0.006289308176100629
GO:BP	cellular response to nutrient levels	1.0	1	21026	0.2	0.004032258064516129
GO:BP	response to nutrient levels	1.0	2	21026	0.4	0.00392156862745098
GO:BP	regulation of protein stability	1.0	2	21026	0.4	0.005970149253731343
GO:BP	regulation of nervous system process	1.0	1	21026	0.2	0.00847457627118644
GO:BP	cell-substrate adhesion	1.0	1	21026	0.2	0.0028089887640449437
GO:BP	mitotic G1 DNA damage checkpoint signaling	1.0	1	21026	0.2	0.07692307692307693
GO:BP	heterochromatin formation	1.0	1	21026	0.2	0.006622516556291391
GO:BP	negative regulation of protein modification process	1.0	1	21026	0.2	0.0028653295128939827
GO:BP	positive regulation of protein ubiquitination	1.0	1	21026	0.2	0.009259259259259259
GO:BP	mitochondrial DNA metabolic process	1.0	1	21026	0.2	0.045454545454545456
GO:BP	regulation of cellular component size	1.0	1	21026	0.2	0.0028089887640449437
GO:BP	RNA biosynthetic process	1.0	5	21026	1.0	0.000749512816669165
GO:BP	negative regulation of ATP-dependent activity	1.0	1	21026	0.2	0.058823529411764705
GO:BP	response to vitamin	1.0	1	21026	0.2	0.010526315789473684
GO:BP	nuclear DNA replication	1.0	1	21026	0.2	0.024390243902439025
GO:BP	tumor necrosis factor-mediated signaling pathway	1.0	1	21026	0.2	0.008928571428571428
GO:BP	negative regulation of intracellular estrogen receptor signaling pathway	1.0	1	21026	0.2	0.07142857142857142
GO:BP	regulation of intracellular estrogen receptor signaling pathway	1.0	1	21026	0.2	0.030303030303030304
GO:BP	negative regulation of intracellular steroid hormone receptor signaling pathway	1.0	1	21026	0.2	0.027777777777777776
GO:BP	regulation of intracellular steroid hormone receptor signaling pathway	1.0	1	21026	0.2	0.014084507042253521
GO:BP	positive regulation of peptidyl-serine phosphorylation	1.0	1	21026	0.2	0.015151515151515152
GO:BP	negative regulation of peptidyl-serine phosphorylation	1.0	1	21026	0.2	0.037037037037037035
GO:BP	T cell differentiation in thymus	1.0	1	21026	0.2	0.011235955056179775
GO:BP	regulation of chromosome organization	1.0	1	21026	0.2	0.004132231404958678
GO:BP	regulation of organelle organization	1.0	2	21026	0.4	0.0017421602787456446
GO:BP	macromolecule localization	1.0	3	21026	0.6	0.0009293680297397769
GO:BP	mononuclear cell proliferation	1.0	1	21026	0.2	0.003134796238244514
GO:BP	secretion by tissue	1.0	1	21026	0.2	0.022222222222222223
GO:BP	secretion by cell	1.0	1	21026	0.2	0.00117096018735363
GO:BP	positive regulation of superoxide anion generation	1.0	1	21026	0.2	0.05263157894736842
GO:BP	regulation of superoxide anion generation	1.0	1	21026	0.2	0.047619047619047616
GO:BP	regulation of microtubule-based process	1.0	1	21026	0.2	0.0037593984962406013
GO:BP	regulation of protein localization	1.0	1	21026	0.2	0.0011025358324145535
GO:BP	regulation of localization	1.0	2	21026	0.4	0.0009857072449482504
GO:BP	cellular response to hormone stimulus	1.0	2	21026	0.4	0.003134796238244514
GO:BP	monocarboxylic acid metabolic process	1.0	2	21026	0.4	0.003246753246753247
GO:BP	multicellular organismal response to stress	1.0	1	21026	0.2	0.01020408163265306
GO:BP	regulation of protein ubiquitination	1.0	1	21026	0.2	0.005076142131979695
GO:BP	T cell proliferation	1.0	1	21026	0.2	0.004651162790697674
GO:BP	B cell activation	1.0	1	21026	0.2	0.0034965034965034965
GO:BP	mitotic G1/S transition checkpoint signaling	1.0	1	21026	0.2	0.07142857142857142
GO:BP	mitotic G2/M transition checkpoint	1.0	1	21026	0.2	0.01818181818181818
GO:BP	cell cycle DNA replication	1.0	1	21026	0.2	0.022222222222222223
GO:BP	biological process involved in interspecies interaction between organisms	1.0	2	21026	0.4	0.0011370096645821489
GO:BP	symbiont entry into host	1.0	1	21026	0.2	0.006944444444444444
GO:BP	biological process involved in symbiotic interaction	1.0	1	21026	0.2	0.0044444444444444444
GO:BP	fibroblast apoptotic process	1.0	1	21026	0.2	0.04
GO:BP	wound healing, spreading of cells	1.0	1	21026	0.2	0.024390243902439025
GO:BP	small molecule biosynthetic process	1.0	1	21026	0.2	0.0016863406408094434
GO:BP	small molecule catabolic process	1.0	1	21026	0.2	0.0026954177897574125
GO:BP	glycerolipid biosynthetic process	1.0	1	21026	0.2	0.004
GO:BP	small molecule metabolic process	1.0	2	21026	0.4	0.0011261261261261261
GO:BP	positive regulation of molecular function	1.0	2	21026	0.4	0.0022624434389140274
GO:BP	negative regulation of molecular function	1.0	2	21026	0.4	0.003616636528028933
GO:BP	membrane biogenesis	1.0	1	21026	0.2	0.014925373134328358
GO:BP	positive regulation of cellular component biogenesis	1.0	1	21026	0.2	0.0019801980198019802
GO:BP	cellular component biogenesis	1.0	3	21026	0.6	0.0006024096385542169
GO:BP	regulation of system process	1.0	2	21026	0.4	0.003616636528028933
GO:BP	negative regulation of gene expression via chromosomal CpG island methylation	1.0	1	21026	0.2	0.06666666666666667
GO:BP	protein-containing complex organization	1.0	1	21026	0.2	0.00029120559114735004
GO:BP	post-translational protein modification	1.0	2	21026	0.4	0.0019474196689386564
GO:BP	modification-dependent macromolecule catabolic process	1.0	1	21026	0.2	0.0015552099533437014
GO:BP	primary metabolic process	1.0	5	21026	1.0	0.00040512072597634097
GO:BP	innate immune response	1.0	1	21026	0.2	0.0010162601626016261
GO:BP	regulation of bone resorption	1.0	1	21026	0.2	0.022727272727272728
GO:BP	meiotic chromosome segregation	1.0	1	21026	0.2	0.010416666666666666
GO:BP	negative regulation of proteolysis	1.0	1	21026	0.2	0.006802721088435374
GO:BP	positive regulation of protein kinase activity	1.0	1	21026	0.2	0.0041841004184100415
GO:BP	regulation of protein kinase activity	1.0	2	21026	0.4	0.004975124378109453
GO:BP	negative regulation of lipid metabolic process	1.0	1	21026	0.2	0.01
GO:BP	transcription initiation-coupled chromatin remodeling	1.0	1	21026	0.2	0.018867924528301886
GO:BP	negative regulation of gene expression, epigenetic	1.0	1	21026	0.2	0.005
GO:BP	negative regulation of cell size	1.0	1	21026	0.2	0.1111111111111111
GO:BP	positive regulation of cell cycle	1.0	2	21026	0.4	0.005698005698005698
GO:BP	positive regulation of bone resorption	1.0	1	21026	0.2	0.05
GO:BP	positive regulation of angiogenesis	1.0	1	21026	0.2	0.006024096385542169
GO:BP	regulation of angiogenesis	1.0	1	21026	0.2	0.0034129692832764505
GO:BP	positive regulation of DNA replication	1.0	1	21026	0.2	0.023255813953488372
GO:BP	positive regulation of cyclin-dependent protein serine/threonine kinase activity	1.0	1	21026	0.2	0.029411764705882353
GO:BP	negative regulation of cyclin-dependent protein serine/threonine kinase activity	1.0	1	21026	0.2	0.058823529411764705
GO:BP	negative regulation of fatty acid biosynthetic process	1.0	1	21026	0.2	0.05555555555555555
GO:BP	positive regulation of cell differentiation	1.0	1	21026	0.2	0.0011376564277588168
GO:BP	regulation of cell differentiation	1.0	3	21026	0.6	0.0019035532994923859
GO:BP	locomotor rhythm	1.0	1	21026	0.2	0.058823529411764705
GO:BP	bone resorption	1.0	1	21026	0.2	0.014705882352941176
GO:BP	leukocyte activation	1.0	1	21026	0.2	0.0010204081632653062
GO:BP	establishment of protein localization	1.0	3	21026	0.6	0.0015487867836861124
GO:BP	cell fate commitment	1.0	1	21026	0.2	0.003367003367003367
GO:BP	development of primary sexual characteristics	1.0	1	21026	0.2	0.00411522633744856
GO:BP	amide metabolic process	1.0	1	21026	0.2	0.002197802197802198
GO:BP	T cell activation	1.0	1	21026	0.2	0.001718213058419244
GO:BP	skin development	1.0	1	21026	0.2	0.0030581039755351682
GO:BP	regulation of kinase activity	1.0	2	21026	0.4	0.004640371229698376
GO:BP	amide transport	1.0	1	21026	0.2	0.0030120481927710845
GO:BP	regulation of circadian rhythm	1.0	1	21026	0.2	0.008771929824561403
GO:BP	hydrogen peroxide metabolic process	1.0	1	21026	0.2	0.01818181818181818
GO:BP	maternal behavior	1.0	1	21026	0.2	0.07142857142857142
REAC	p53-Dependent G1/S DNA damage checkpoint	1.0	1	11004	0.2	0.015151515151515152
GO:BP	hair cycle	1.0	1	21026	0.2	0.008064516129032258
GO:BP	response to starvation	1.0	1	21026	0.2	0.0045662100456621
GO:BP	homeostatic process	1.0	1	21026	0.2	0.000576036866359447
GO:BP	superoxide anion generation	1.0	1	21026	0.2	0.024390243902439025
GO:BP	myelination	1.0	1	21026	0.2	0.006369426751592357
GO:BP	regulation of apoptotic process	1.0	3	21026	0.6	0.002051983584131327
GO:BP	regulation of membrane potential	1.0	1	21026	0.2	0.002183406113537118
GO:BP	negative regulation of phosphorylation	1.0	1	21026	0.2	0.0038461538461538464
GO:BP	vasodilation	1.0	1	21026	0.2	0.0196078431372549
GO:BP	vasoconstriction	1.0	1	21026	0.2	0.011494252873563218
GO:BP	regulation of fatty acid biosynthetic process	1.0	1	21026	0.2	0.022222222222222223
GO:BP	molting cycle	1.0	1	21026	0.2	0.008064516129032258
GO:BP	response to chemical	1.0	3	21026	0.6	0.0007674597083653108
GO:BP	ketone metabolic process	1.0	1	21026	0.2	0.004694835680751174
GO:BP	negative regulation of protein catabolic process	1.0	1	21026	0.2	0.008547008547008548
GO:BP	regulation of protein catabolic process	1.0	1	21026	0.2	0.0027100271002710027
GO:BP	cellular response to glucose starvation	1.0	1	21026	0.2	0.021739130434782608
GO:BP	positive regulation of phosphorylation	1.0	2	21026	0.4	0.003952569169960474
GO:BP	camera-type eye development	1.0	1	21026	0.2	0.0027548209366391185
GO:BP	positive regulation of apoptotic process	1.0	1	21026	0.2	0.001893939393939394
GO:BP	regulation of programmed cell death	1.0	3	21026	0.6	0.00199203187250996
GO:BP	positive regulation of neuron apoptotic process	1.0	1	21026	0.2	0.015384615384615385
GO:BP	regulation of neuron apoptotic process	1.0	1	21026	0.2	0.004132231404958678
GO:BP	regulation of DNA damage response, signal transduction by p53 class mediator	1.0	1	21026	0.2	0.029411764705882353
GO:BP	mitochondrial DNA repair	1.0	1	21026	0.2	0.125
GO:BP	phosphatidylinositol 3-kinase/protein kinase B signal transduction	1.0	2	21026	0.4	0.006688963210702341
GO:BP	regulation of carbohydrate catabolic process	1.0	1	21026	0.2	0.015625
GO:BP	regulation of generation of precursor metabolites and energy	1.0	1	21026	0.2	0.007352941176470588
GO:BP	regulation of ATP-dependent activity	1.0	1	21026	0.2	0.01639344262295082
GO:BP	regulation of pentose-phosphate shunt	1.0	1	21026	0.2	0.16666666666666666
GO:BP	oxoacid metabolic process	1.0	2	21026	0.4	0.0022002200220022
GO:BP	macromolecule modification	1.0	4	21026	0.8	0.0013201320132013201
